Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,100,Bulgaria,BGR,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,288117,,,,288117,,285039,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,104,Myanmar,MMR,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,699913,,,,699913,,727457,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,116,Cambodia,KHM,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,115378,,,,115378,,78271,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,120,Cameroon,CMR,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,392094,,,,392094,,574430,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,124,Canada,CAN,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,11381270,,,,11381270,,27302088,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,132,Cabo Verde,CPV,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,750373,,,,750373,,1212281,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,136,Cayman Isds,CYM,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,187913,,,,187913,,313481,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,140,Central African Rep.,CAF,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,789016,,,,789016,,965883,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,144,Sri Lanka,LKA,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,62367,,,,62367,,81094,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,148,Chad,TCD,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,883332,,,,883332,,1207664,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,152,Chile,CHL,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,54107360,,,,54109427,,99586090,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,156,China,CHN,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,438754638,,,,438921312,,799157997,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,170,Colombia,COL,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,78,,,,78,,139,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,174,Comoros,COM,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,1772462,,,,1772462,,2804539,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,178,Congo,COG,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,11670067,,,,11670067,,11946078,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,180,Dem. Rep. of the Congo,COD,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,12506121,,,,12506121,,11752399,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,192,Cuba,CUB,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,73434843,,,,73472033,,84839667,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,196,Cyprus,CYP,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,4823,,,,4467,,11666,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,204,Benin,BEN,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,6253749,,,,6253749,,6623809,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,208,Denmark,DNK,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,241981,,,,241974,,412956,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,212,Dominica,DMA,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,1267069,,,,1267069,,2079298,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,214,Dominican Rep.,DOM,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,106668,,,,106668,,186356,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,226,Equatorial Guinea,GNQ,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,4457412,,,,4457412,,4531978,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,231,Ethiopia,ETH,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,97236,,,,97236,,164707,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,234,Faeroe Isds,FRO,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,5424,,,,5424,,5424,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,238,Falkland Isds (Malvinas),FLK,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,653,,,,453,,1999,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,251,France,FRA,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,54246,,,,54246,,144519,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,262,Djibouti,DJI,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,2607863,,,,2607863,,3324605,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,266,Gabon,GAB,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,8490334,,,,8490334,,8356934,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,268,Georgia,GEO,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,9251762,,,,9251762,,11014926,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,270,Gambia,GMB,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,2071770,,,,2071770,,2677924,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,276,Germany,DEU,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,16912039,,,,16911992,,44029493,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,288,Ghana,GHA,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,16427071,,,,16429771,,16886275,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,292,Gibraltar,GIB,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,142,,,,141,,385,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,300,Greece,GRC,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,717606,,,,717636,,1381417,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,308,Grenada,GRD,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,3710695,,,,3710695,,6087799,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,324,Guinea,GIN,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,2611282,,,,2612064,,3095350,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,328,Guyana,GUY,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,46495,,,,46495,,62126,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,332,Haiti,HTI,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,3341082,,,,3341082,,2458969,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,340,Honduras,HND,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,27525,,,,27525,,37211,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,344,"China, Hong Kong SAR",HKG,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,212548376,,,,212622409,,335422787,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,348,Hungary,HUN,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,51990,,,,51990,,28037,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,364,Iran,IRN,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,316037,,,,316037,,402041,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,368,Iraq,IRQ,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,102755690,,,,102685790,,155366792,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,372,Ireland,IRL,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,951981,,,,951981,,2534048,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,376,Israel,ISR,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,96527,,,,96527,,147282,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,381,Italy,ITA,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,848742,,,,848771,,2009316,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,384,Côte d'Ivoire,CIV,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,92411,,,,92411,,169156,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,392,Japan,JPN,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,389994313,,,,390038997,,708319495,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,400,Jordan,JOR,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,49499538,,,,49499538,,68891349,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,404,Kenya,KEN,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,387942,,,,387942,,545314,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,410,Rep. of Korea,KOR,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,113238734,,,,113238686,,193950299,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,414,Kuwait,KWT,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,123244192,,,,123244192,,186611757,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,422,Lebanon,LBN,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,5440942,,,,5440942,,10168540,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,430,Liberia,LBR,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,2563155,,,,2562645,,3391451,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,434,Libya,LBY,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,43483790,,,,43483790,,60735472,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,454,Malawi,MWI,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,51406,,,,51406,,75965,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,458,Malaysia,MYS,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,10768264,,,,10768264,,18566523,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,462,Maldives,MDV,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,8835147,,,,8835141,,12835243,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,466,Mali,MLI,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,50536,,,,50536,,92163,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,470,Malta,MLT,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,9821,,,,8260,,20047,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,478,Mauritania,MRT,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,5510042,,,,5510042,,7028654,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,480,Mauritius,MUS,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,27804,,,,27804,,55446,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,484,Mexico,MEX,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,119349787,,,,119345927,,198113725,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,490,"Other Asia, nes",,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,242,,,,242,,572,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,496,Mongolia,MNG,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,49995,,,,49995,,63349,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,498,Rep. of Moldova,MDA,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,3644702,,,,3644702,,5209474,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,499,Montenegro,MNE,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,135000,,,,135000,,223217,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,500,Montserrat,MSR,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,28215,,,,28215,,40187,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,504,Morocco,MAR,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,248750,,,,248749,,461675,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,508,Mozambique,MOZ,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,2770211,,,,2770391,,2410231,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,512,Oman,OMN,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,74649030,,,,74676030,,112993918,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,516,Namibia,NAM,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,9856629,,,,9856629,,3870984,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,528,Netherlands,NLD,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,54670887,,,,54670825,,138575140,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,531,Curaçao,CUW,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,6252572,,,,6252572,,8955246,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,533,Aruba,ABW,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,4634533,,,,4634533,,7032785,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,534,Saint Maarten,SXM,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,1419568,,,,1419568,,2301540,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,535,Bonaire,BES,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,540262,,,,540262,,773348,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,540,New Caledonia,NCL,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,1951055,,,,1951055,,2814817,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,562,Niger,NER,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,41986,,,,41986,,72031,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,566,Nigeria,NGA,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,95449,,,,95449,,194740,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,579,Norway,NOR,,,,,,,,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",8,Weight in kilograms,6807,,,,6720,,16038,,,0
